champion,itemId,item_name,core_rank,avg_min,win_rate,count
리 신,3053,스테락의 도전,2,9.4,53.25,77
리 신,6333,죽음의 무도,2,8.4,59.74,77
리 신,6701,기회,2,6.4,48.0,75
리 신,6695,독사의 송곳니,2,6.4,53.97,63
리 신,3814,밤의 끝자락,2,6.8,53.19,47
리 신,2517,끝없는 갈망,2,6.7,47.5,40
리 신,3142,요우무의 유령검,2,6.2,47.06,17
리 신,3161,쇼진의 창,2,6.4,70.59,17
리 신,3179,그림자 검,2,6.9,60.0,15
리 신,2520,요새파괴자,2,6.7,50.0,14
리 신,6696,원칙의 원형낫,2,6.0,40.0,10
리 신,6697,오만,2,6.5,50.0,8
리 신,3074,굶주린 히드라,2,7.3,57.14,7
리 신,6676,징수의 총,2,6.6,80.0,5
리 신,6699,벼락폭풍검,2,9.7,0.0,3
리 신,2524,밴들파이프,2,4.5,50.0,2
리 신,3143,란두인의 예언,2,7.0,50.0,2
리 신,3181,선체파괴자,2,7.0,100.0,2
리 신,6609,화공 펑크 사슬검,2,8.5,100.0,2
리 신,8020,심연의 가면,2,9.0,0.0,2
리 신,2525,원형질 안전벨트,2,3.0,0.0,1
리 신,3026,수호 천사,2,10.0,100.0,1
리 신,3107,구원,2,13.0,100.0,1
리 신,3109,기사의 맹세,2,8.0,0.0,1
리 신,6631,발걸음 분쇄기,2,10.0,100.0,1
리 신,3071,칠흑의 양날 도끼,3,6.9,57.11,1427
리 신,6333,죽음의 무도,3,7.7,58.65,1381
리 신,3053,스테락의 도전,3,7.7,55.94,1010
리 신,3156,맬모셔스의 아귀,3,7.3,58.32,511
리 신,3026,수호 천사,3,7.9,68.82,340
리 신,6610,갈라진 하늘,3,6.3,58.73,126
리 신,3814,밤의 끝자락,3,6.2,50.0,120
리 신,6695,독사의 송곳니,3,5.6,54.0,100
리 신,2517,끝없는 갈망,3,6.0,63.49,63
리 신,6692,월식,3,5.4,53.12,32
리 신,3143,란두인의 예언,3,6.9,38.71,31
리 신,6698,불경한 히드라,3,4.8,50.0,22
리 신,6701,기회,3,4.6,45.0,20
리 신,2520,요새파괴자,3,7.3,53.33,15
리 신,3161,쇼진의 창,3,6.2,57.14,14
리 신,6609,화공 펑크 사슬검,3,7.4,78.57,14
리 신,6696,원칙의 원형낫,3,6.4,75.0,12
리 신,6694,세릴다의 원한,3,4.8,80.0,10
리 신,2504,케이닉 루컨,3,7.7,57.14,7
리 신,3065,정령의 형상,3,6.1,57.14,7
리 신,3179,그림자 검,3,5.2,28.57,7
리 신,6676,징수의 총,3,4.8,33.33,6
리 신,3109,기사의 맹세,3,7.3,100.0,3
리 신,3142,요우무의 유령검,3,6.3,33.33,3
리 신,6699,벼락폭풍검,3,5.5,50.0,2
리 신,2524,밴들파이프,3,0.0,0.0,1
리 신,2525,원형질 안전벨트,3,3.0,100.0,1
리 신,3031,무한의 대검,3,8.0,0.0,1
리 신,3075,가시 갑옷,3,4.0,100.0,1
리 신,3083,워모그의 갑옷,3,12.0,100.0,1
리 신,3139,헤르메스의 시미터,3,7.0,100.0,1
리 신,3181,선체파괴자,3,4.0,100.0,1
리 신,6631,발걸음 분쇄기,3,5.0,100.0,1
리 신,6697,오만,3,8.0,0.0,1
리 신,8020,심연의 가면,3,10.0,100.0,1
리븐,6696,원칙의 원형낫,1,11.6,56.28,478
리븐,6692,월식,1,12.1,54.96,282
리븐,6610,갈라진 하늘,1,13.5,55.17,203
리븐,3071,칠흑의 양날 도끼,1,12.9,39.78,93
리븐,3156,맬모셔스의 아귀,1,13.5,50.67,75
리븐,3074,굶주린 히드라,1,11.8,58.11,74
리븐,6694,세릴다의 원한,1,11.7,64.58,48
리븐,2517,끝없는 갈망,1,12.0,52.38,21
리븐,6698,불경한 히드라,1,11.5,50.0,10
리븐,2520,요새파괴자,1,13.1,28.57,7
리븐,6695,독사의 송곳니,1,10.0,83.33,6
리븐,3179,그림자 검,1,11.8,100.0,5
리븐,2524,밴들파이프,1,18.0,0.0,1
리븐,3033,필멸자의 운명,1,16.0,0.0,1
리븐,3161,쇼진의 창,1,13.0,0.0,1
리븐,3508,정수 약탈자,1,12.0,100.0,1
리븐,6699,벼락폭풍검,1,9.0,100.0,1
리븐,6610,갈라진 하늘,2,7.3,60.23,596
리븐,3071,칠흑의 양날 도끼,2,7.3,51.61,124
리븐,6333,죽음의 무도,2,7.1,55.86,111
리븐,2517,끝없는 갈망,2,6.8,53.33,60
리븐,6692,월식,2,6.7,55.0,40
리븐,6696,원칙의 원형낫,2,5.7,51.43,35
리븐,3156,맬모셔스의 아귀,2,6.5,61.54,26
리븐,6694,세릴다의 원한,2,7.8,65.22,23
리븐,6695,독사의 송곳니,2,6.6,46.15,13
리븐,3033,필멸자의 운명,2,7.5,50.0,12
리븐,3161,쇼진의 창,2,7.8,70.0,10
리븐,2520,요새파괴자,2,9.4,60.0,5
리븐,6698,불경한 히드라,2,3.7,33.33,3
리븐,3074,굶주린 히드라,2,7.5,100.0,2
리븐,3814,밤의 끝자락,2,7.0,0.0,2
리븐,3179,그림자 검,2,4.0,100.0,1
리븐,6333,죽음의 무도,3,6.0,66.11,298
리븐,6694,세릴다의 원한,3,5.4,65.17,89
리븐,6610,갈라진 하늘,3,5.9,59.09,66
리븐,3156,맬모셔스의 아귀,3,5.8,51.56,64
리븐,2517,끝없는 갈망,3,5.2,67.44,43
리븐,3033,필멸자의 운명,3,5.4,58.33,36
리븐,3071,칠흑의 양날 도끼,3,7.4,61.54,26
리븐,6695,독사의 송곳니,3,4.4,46.67,15
리븐,6692,월식,3,5.6,36.36,11
리븐,6696,원칙의 원형낫,3,5.4,28.57,7
리븐,3161,쇼진의 창,3,5.5,50.0,6
리븐,3053,스테락의 도전,3,6.3,66.67,3
리븐,3026,수호 천사,3,10.0,0.0,2
리븐,3143,란두인의 예언,3,6.5,50.0,2
리븐,3036,도미닉 경의 인사,3,2.0,100.0,1
리븐,3074,굶주린 히드라,3,8.0,0.0,1
리븐,3179,그림자 검,3,6.0,100.0,1
리븐,6609,화공 펑크 사슬검,3,7.0,0.0,1
리븐,6698,불경한 히드라,3,8.0,0.0,1
리븐,6701,기회,3,5.0,100.0,1
리산드라,2503,어둠불꽃 횃불,1,12.5,56.31,499
리산드라,3118,악의,1,12.0,48.42,442
리산드라,6655,루덴의 메아리,1,11.7,53.92,102
리산드라,3152,마법공학 로켓 벨트,1,13.1,60.2,98
리산드라,6657,영겁의 지팡이,1,11.6,64.0,50
리산드라,2524,밴들파이프,1,13.6,80.0,5
리산드라,4005,제국의 명령,1,14.7,66.67,3
리산드라,6653,리안드리의 고통,1,12.7,66.67,3
리산드라,8020,심연의 가면,1,16.7,33.33,3
리산드라,3143,란두인의 예언,1,16.5,50.0,2
리산드라,3157,존야의 모래시계,1,16.0,0.0,2
리산드라,4646,폭풍 쇄도,1,12.0,50.0,2
리산드라,3050,지크의 융합,1,11.0,100.0,1
리산드라,3107,구원,1,10.0,100.0,1
리산드라,8010,핏빛 저주,1,17.0,100.0,1
리산드라,6653,리안드리의 고통,2,7.9,60.28,287
리산드라,4645,그림자불꽃,2,8.9,52.0,250
리산드라,3157,존야의 모래시계,2,9.4,56.45,186
리산드라,4646,폭풍 쇄도,2,6.8,58.46,65
리산드라,3152,마법공학 로켓 벨트,2,7.1,69.23,52
리산드라,3118,악의,2,6.7,40.91,22
리산드라,3137,무덤꽃,2,6.7,63.64,11
리산드라,4629,우주의 추진력,2,8.7,57.14,7
리산드라,2503,어둠불꽃 횃불,2,4.8,33.33,6
리산드라,3102,밴시의 장막,2,7.7,66.67,6
리산드라,3135,공허의 지팡이,2,9.2,66.67,6
리산드라,3165,모렐로노미콘,2,8.2,33.33,6
리산드라,8010,핏빛 저주,2,8.8,66.67,6
리산드라,3089,라바돈의 죽음모자,2,10.4,60.0,5
리산드라,6655,루덴의 메아리,2,3.0,66.67,3
리산드라,2065,슈렐리아의 군가,2,5.5,100.0,2
리산드라,3143,란두인의 예언,2,8.0,50.0,2
리산드라,8020,심연의 가면,2,10.5,0.0,2
리산드라,2522,실체화 장비,2,6.0,100.0,1
리산드라,2524,밴들파이프,2,8.0,100.0,1
리산드라,2525,원형질 안전벨트,2,16.0,0.0,1
리산드라,3050,지크의 융합,2,3.0,100.0,1
리산드라,3107,구원,2,8.0,100.0,1
리산드라,3110,얼어붙은 심장,2,9.0,100.0,1
리산드라,3119,혹한의 손길,2,4.0,0.0,1
리산드라,4005,제국의 명령,2,8.0,100.0,1
리산드라,4628,지평선의 초점,2,6.0,0.0,1
리산드라,3157,존야의 모래시계,3,7.3,58.12,234
리산드라,4645,그림자불꽃,3,7.2,66.07,56
리산드라,3089,라바돈의 죽음모자,3,7.8,71.43,28
리산드라,3135,공허의 지팡이,3,7.1,44.44,27
리산드라,3137,무덤꽃,3,7.4,66.67,27
리산드라,3102,밴시의 장막,3,7.1,77.78,18
리산드라,6653,리안드리의 고통,3,6.3,62.5,16
리산드라,4646,폭풍 쇄도,3,6.9,60.0,15
리산드라,3165,모렐로노미콘,3,6.0,71.43,7
리산드라,3152,마법공학 로켓 벨트,3,7.8,60.0,5
리산드라,8010,핏빛 저주,3,7.0,80.0,5
리산드라,2065,슈렐리아의 군가,3,5.0,100.0,2
리산드라,2522,실체화 장비,3,3.0,100.0,2
리산드라,3118,악의,3,10.0,50.0,2
리산드라,4005,제국의 명령,3,8.0,50.0,2
리산드라,3116,라일라이의 수정홀,3,8.0,100.0,1
리산드라,3190,강철의 솔라리 펜던트,3,11.0,100.0,1
리산드라,4628,지평선의 초점,3,2.0,100.0,1
릴리아,6653,리안드리의 고통,1,11.1,53.39,1225
릴리아,2503,어둠불꽃 횃불,1,10.6,40.62,64
릴리아,4633,균열 생성기,1,13.3,50.0,4
릴리아,6655,루덴의 메아리,1,11.0,100.0,2
릴리아,6657,영겁의 지팡이,1,10.5,100.0,2
릴리아,4633,균열 생성기,2,8.0,57.41,871
릴리아,3157,존야의 모래시계,2,8.3,50.7,71
릴리아,6653,리안드리의 고통,2,7.1,43.18,44
릴리아,3116,라일라이의 수정홀,2,6.8,61.9,42
릴리아,8010,핏빛 저주,2,7.0,57.14,21
릴리아,2503,어둠불꽃 횃불,2,3.0,57.14,7
릴리아,4629,우주의 추진력,2,7.3,50.0,6
릴리아,3102,밴시의 장막,2,8.3,66.67,3
릴리아,3089,라바돈의 죽음모자,2,10.0,50.0,2
릴리아,4401,대자연의 힘,2,8.3,0.0,2
릴리아,3110,얼어붙은 심장,2,5.0,100.0,1
릴리아,3152,마법공학 로켓 벨트,2,8.0,0.0,1
릴리아,3165,모렐로노미콘,2,5.0,100.0,1
릴리아,3157,존야의 모래시계,3,7.0,62.73,491
릴리아,3116,라일라이의 수정홀,3,5.9,56.76,74
릴리아,4633,균열 생성기,3,6.1,66.67,51
릴리아,8010,핏빛 저주,3,5.5,66.67,15
릴리아,3089,라바돈의 죽음모자,3,6.3,78.57,14
릴리아,4629,우주의 추진력,3,5.5,50.0,14
릴리아,3102,밴시의 장막,3,4.8,66.67,6
릴리아,4401,대자연의 힘,3,6.3,66.67,3
릴리아,6653,리안드리의 고통,3,5.0,66.67,3
릴리아,2503,어둠불꽃 횃불,3,8.0,0.0,2
릴리아,3137,무덤꽃,3,5.5,100.0,2
릴리아,2502,끝없는 절망,3,8.0,0.0,1
릴리아,2504,케이닉 루컨,3,9.0,0.0,1
릴리아,2517,끝없는 갈망,3,8.0,100.0,1
릴리아,3110,얼어붙은 심장,3,4.0,100.0,1
릴리아,3119,혹한의 손길,3,3.0,100.0,1
릴리아,3135,공허의 지팡이,3,9.0,100.0,1
릴리아,3165,모렐로노미콘,3,7.0,100.0,1
릴리아,3742,망자의 갑옷,3,8.0,0.0,1
릴리아,4645,그림자불꽃,3,3.0,100.0,1
릴리아,6655,루덴의 메아리,3,0.0,100.0,1
마스터 이,6672,크라켄 학살자,1,10.3,48.24,369
마스터 이,3153,몰락한 왕의 검,1,11.4,46.25,240
마스터 이,3032,윤 탈 야생화살,1,10.3,52.78,72
마스터 이,3748,거대한 히드라,1,12.4,48.15,27
마스터 이,6676,징수의 총,1,10.8,27.27,11
마스터 이,3124,구인수의 격노검,1,11.5,33.33,6
마스터 이,2520,요새파괴자,1,13.0,0.0,2
마스터 이,3142,요우무의 유령검,1,12.0,50.0,2
마스터 이,3097,폭풍갈퀴,1,8.0,0.0,1
마스터 이,3508,정수 약탈자,1,12.0,0.0,1
마스터 이,6692,월식,1,13.0,0.0,1
마스터 이,6695,독사의 송곳니,1,8.0,0.0,1
마스터 이,3124,구인수의 격노검,2,6.8,50.11,465
마스터 이,3031,무한의 대검,2,7.8,52.83,53
마스터 이,3153,몰락한 왕의 검,2,7.2,37.04,27
마스터 이,6676,징수의 총,2,6.7,40.0,20
마스터 이,3073,실험적 마공학판,2,6.9,47.06,17
마스터 이,2512,악마사냥꾼의 화살,2,7.5,37.5,8
마스터 이,3091,마법사의 최후,2,7.5,37.5,8
마스터 이,3748,거대한 히드라,2,6.6,62.5,8
마스터 이,6672,크라켄 학살자,2,4.8,33.33,6
마스터 이,3032,윤 탈 야생화살,2,7.5,40.0,5
마스터 이,6698,불경한 히드라,2,5.0,100.0,4
마스터 이,3036,도미닉 경의 인사,2,6.0,100.0,2
마스터 이,3179,그림자 검,2,6.5,50.0,2
마스터 이,3302,경계,2,7.5,0.0,2
마스터 이,6675,나보리 명멸검,2,6.0,50.0,2
마스터 이,3097,폭풍갈퀴,2,8.0,100.0,1
마스터 이,3142,요우무의 유령검,2,3.0,100.0,1
마스터 이,6631,발걸음 분쇄기,2,6.0,0.0,1
마스터 이,6673,불멸의 철갑궁,2,7.0,0.0,1
마스터 이,6699,벼락폭풍검,2,7.0,0.0,1
마스터 이,3073,실험적 마공학판,3,5.7,54.26,188
마스터 이,3091,마법사의 최후,3,6.7,57.14,63
마스터 이,3036,도미닉 경의 인사,3,6.1,63.89,36
마스터 이,3124,구인수의 격노검,3,4.9,60.87,23
마스터 이,6672,크라켄 학살자,3,6.3,43.48,23
마스터 이,3033,필멸자의 운명,3,5.0,54.55,11
마스터 이,3031,무한의 대검,3,6.7,50.0,10
마스터 이,3050,지크의 융합,3,3.4,70.0,10
마스터 이,3153,몰락한 왕의 검,3,6.2,80.0,10
마스터 이,6333,죽음의 무도,3,6.8,50.0,10
마스터 이,2512,악마사냥꾼의 화살,3,4.3,33.33,9
마스터 이,3302,경계,3,6.6,44.44,9
마스터 이,6675,나보리 명멸검,3,5.2,44.44,9
마스터 이,3181,선체파괴자,3,6.4,50.0,8
마스터 이,2517,끝없는 갈망,3,4.8,83.33,6
마스터 이,6695,독사의 송곳니,3,5.5,50.0,4
마스터 이,3071,칠흑의 양날 도끼,3,7.0,66.67,3
마스터 이,3143,란두인의 예언,3,7.0,33.33,3
마스터 이,3748,거대한 히드라,3,7.0,33.33,3
마스터 이,6673,불멸의 철갑궁,3,6.5,50.0,2
마스터 이,2504,케이닉 루컨,3,4.0,100.0,1
마스터 이,3072,피바라기,3,4.6,0.0,1
마스터 이,3075,가시 갑옷,3,6.0,100.0,1
마스터 이,3097,폭풍갈퀴,3,0.0,100.0,1
마스터 이,3139,헤르메스의 시미터,3,7.0,100.0,1
마스터 이,6610,갈라진 하늘,3,7.0,0.0,1
마스터 이,6676,징수의 총,3,8.0,100.0,1
마오카이,3002,개척자,1,14.9,54.81,478
마오카이,2524,밴들파이프,1,13.0,54.39,467
마오카이,3190,강철의 솔라리 펜던트,1,14.4,48.04,102
마오카이,2525,원형질 안전벨트,1,13.8,55.29,85
마오카이,3068,태양불꽃 방패,1,14.0,54.9,51
마오카이,3119,혹한의 손길,1,14.1,39.47,38
마오카이,3742,망자의 갑옷,1,16.1,52.78,36
마오카이,6653,리안드리의 고통,1,12.5,37.14,35
마오카이,6664,공허한 광휘,1,13.7,27.27,22
마오카이,2502,끝없는 절망,1,14.6,26.32,19
마오카이,3065,정령의 형상,1,13.4,47.06,17
마오카이,3050,지크의 융합,1,13.4,33.33,9
마오카이,8020,심연의 가면,1,15.0,66.67,6
마오카이,2504,케이닉 루컨,1,15.4,20.0,5
마오카이,3075,가시 갑옷,1,14.0,50.0,4
마오카이,3110,얼어붙은 심장,1,16.8,50.0,4
마오카이,3107,구원,1,14.7,33.33,3
마오카이,3109,기사의 맹세,1,16.7,33.33,3
마오카이,2503,어둠불꽃 횃불,1,13.5,50.0,2
마오카이,3084,강철심장,1,14.5,0.0,2
마오카이,4401,대자연의 힘,1,16.0,100.0,2
마오카이,3143,란두인의 예언,1,15.0,0.0,1
마오카이,3222,미카엘의 축복,1,13.0,0.0,1
마오카이,8010,핏빛 저주,1,17.0,0.0,1
마오카이,3190,강철의 솔라리 펜던트,2,8.4,57.38,298
마오카이,2524,밴들파이프,2,7.5,56.7,194
마오카이,3002,개척자,2,8.9,51.79,112
마오카이,2525,원형질 안전벨트,2,9.2,52.63,76
마오카이,3119,혹한의 손길,2,5.7,47.3,74
마오카이,8020,심연의 가면,2,9.1,60.42,48
마오카이,3065,정령의 형상,2,7.6,63.64,33
마오카이,3110,얼어붙은 심장,2,7.6,50.0,30
마오카이,3050,지크의 융합,2,8.1,64.29,28
마오카이,2502,끝없는 절망,2,8.3,54.17,24
마오카이,3075,가시 갑옷,2,7.9,52.17,23
마오카이,3109,기사의 맹세,2,8.5,63.64,22
마오카이,3107,구원,2,7.9,46.15,13
마오카이,3222,미카엘의 축복,2,10.4,50.0,10
마오카이,3068,태양불꽃 방패,2,7.3,50.0,8
마오카이,6665,해신 작쇼,2,8.8,50.0,8
마오카이,3742,망자의 갑옷,2,6.8,33.33,6
마오카이,8010,핏빛 저주,2,8.6,40.0,5
마오카이,2504,케이닉 루컨,2,10.8,50.0,4
마오카이,6664,공허한 광휘,2,3.8,25.0,4
마오카이,3143,란두인의 예언,2,10.0,66.67,3
마오카이,4401,대자연의 힘,2,7.4,100.0,3
마오카이,6653,리안드리의 고통,2,8.0,33.33,3
마오카이,4005,제국의 명령,2,6.5,50.0,2
마오카이,2065,슈렐리아의 군가,2,12.0,0.0,1
마오카이,2503,어둠불꽃 횃불,2,7.0,0.0,1
마오카이,6620,헬리아의 메아리,2,10.0,0.0,1
마오카이,3190,강철의 솔라리 펜던트,3,7.2,56.76,74
마오카이,2525,원형질 안전벨트,3,8.1,68.97,58
마오카이,2524,밴들파이프,3,6.8,54.05,37
마오카이,3065,정령의 형상,3,7.2,53.12,32
마오카이,3109,기사의 맹세,3,7.0,55.17,29
마오카이,3075,가시 갑옷,3,7.1,48.15,27
마오카이,2502,끝없는 절망,3,7.2,59.09,22
마오카이,3002,개척자,3,7.9,52.94,17
마오카이,3050,지크의 융합,3,6.5,58.82,17
마오카이,3110,얼어붙은 심장,3,6.1,70.59,17
마오카이,3107,구원,3,8.6,66.67,12
마오카이,8020,심연의 가면,3,8.9,63.64,11
마오카이,3143,란두인의 예언,3,8.3,60.0,10
마오카이,3222,미카엘의 축복,3,7.8,70.0,10
마오카이,3119,혹한의 손길,3,4.7,57.14,7
마오카이,6665,해신 작쇼,3,8.3,50.0,4
마오카이,2504,케이닉 루컨,3,8.3,66.67,3
마오카이,3068,태양불꽃 방패,3,8.0,50.0,2
마오카이,3118,악의,3,6.0,50.0,2
마오카이,4401,대자연의 힘,3,13.0,0.0,2
마오카이,3165,모렐로노미콘,3,9.0,100.0,1
마오카이,3742,망자의 갑옷,3,6.0,100.0,1
마오카이,4628,지평선의 초점,3,6.0,0.0,1
마오카이,4629,우주의 추진력,3,6.0,100.0,1
마오카이,6653,리안드리의 고통,3,8.0,0.0,1
마오카이,6664,공허한 광휘,3,5.0,100.0,1
말자하,2503,어둠불꽃 횃불,1,11.0,46.06,775
말자하,3118,악의,1,10.8,42.11,57
말자하,6655,루덴의 메아리,1,11.2,63.16,19
말자하,3116,라일라이의 수정홀,1,12.0,53.85,13
말자하,3003,대천사의 지팡이,1,12.5,50.0,6
말자하,6657,영겁의 지팡이,1,10.3,50.0,4
말자하,6653,리안드리의 고통,1,15.0,0.0,2
말자하,2065,슈렐리아의 군가,1,10.0,0.0,1
말자하,3116,라일라이의 수정홀,2,7.1,48.28,493
말자하,6653,리안드리의 고통,2,8.1,51.2,209
말자하,2503,어둠불꽃 횃불,2,4.5,45.45,11
말자하,4645,그림자불꽃,2,8.6,45.45,11
말자하,3003,대천사의 지팡이,2,8.0,33.33,6
말자하,3157,존야의 모래시계,2,8.0,0.0,5
말자하,4646,폭풍 쇄도,2,8.8,75.0,4
