position,champion,build_path,pick_count,win_count,win_rate
MIDDLE,조이,어둠불꽃 횃불 > 그림자불꽃 > 라바돈의 죽음모자,2,1,50.0
MIDDLE,조이,어둠불꽃 횃불 > 그림자불꽃 > 밴시의 장막,2,2,100.0
MIDDLE,조이,어둠불꽃 횃불 > 그림자불꽃 > 존야의 모래시계,2,1,50.0
MIDDLE,조이,어둠불꽃 횃불 > 그림자불꽃 > 지평선의 초점,1,1,100.0
MIDDLE,조이,어둠불꽃 횃불 > 라바돈의 죽음모자 > 우주의 추진력,1,1,100.0
MIDDLE,조이,어둠불꽃 횃불 > 루덴의 메아리 > 그림자불꽃,3,3,100.0
MIDDLE,조이,어둠불꽃 횃불 > 루덴의 메아리 > 리치베인,1,0,0.0
MIDDLE,조이,어둠불꽃 횃불 > 리치베인 > 그림자불꽃,15,9,60.0
MIDDLE,조이,어둠불꽃 횃불 > 리치베인 > 라바돈의 죽음모자,1,0,0.0
MIDDLE,조이,어둠불꽃 횃불 > 리치베인 > 무덤꽃,2,1,50.0
MIDDLE,조이,어둠불꽃 횃불 > 리치베인 > 밴시의 장막,1,0,0.0
MIDDLE,조이,어둠불꽃 횃불 > 리치베인 > 지평선의 초점,2,2,100.0
MIDDLE,조이,어둠불꽃 횃불 > 밴시의 장막 > 지평선의 초점,1,0,0.0
MIDDLE,조이,어둠불꽃 횃불 > 우주의 추진력 > 균열 생성기,1,1,100.0
MIDDLE,조이,어둠불꽃 횃불 > 우주의 추진력 > 그림자불꽃,1,1,100.0
MIDDLE,조이,어둠불꽃 횃불 > 우주의 추진력 > 라바돈의 죽음모자,2,2,100.0
MIDDLE,조이,어둠불꽃 횃불 > 우주의 추진력 > 존야의 모래시계,1,1,100.0
MIDDLE,조이,어둠불꽃 횃불 > 존야의 모래시계 > 공허의 지팡이,1,0,0.0
MIDDLE,조이,어둠불꽃 횃불 > 존야의 모래시계 > 지평선의 초점,1,1,100.0
MIDDLE,조이,어둠불꽃 횃불 > 주문투척자의 신발 > 공허의 지팡이,1,0,0.0
MIDDLE,조이,어둠불꽃 횃불 > 지평선의 초점 > 공허의 지팡이,6,3,50.0
MIDDLE,조이,어둠불꽃 횃불 > 지평선의 초점 > 그림자불꽃,9,6,66.66666666666666
MIDDLE,조이,어둠불꽃 횃불 > 지평선의 초점 > 라바돈의 죽음모자,3,2,66.66666666666666
MIDDLE,조이,어둠불꽃 횃불 > 지평선의 초점 > 루덴의 메아리,1,1,100.0
MIDDLE,조이,어둠불꽃 횃불 > 지평선의 초점 > 리치베인,1,0,0.0
MIDDLE,조이,어둠불꽃 횃불 > 지평선의 초점 > 무덤꽃,4,2,50.0
MIDDLE,조이,어둠불꽃 횃불 > 지평선의 초점 > 우주의 추진력,1,1,100.0
MIDDLE,조이,어둠불꽃 횃불 > 지평선의 초점 > 존야의 모래시계,4,3,75.0
MIDDLE,조이,어둠불꽃 횃불 > 폭풍 쇄도 > 그림자불꽃,1,1,100.0
MIDDLE,조이,폭풍 쇄도 > 루덴의 메아리 > 라바돈의 죽음모자,1,1,100.0
MIDDLE,직스,대천사의 지팡이 > 루덴의 메아리 > 그림자불꽃,1,1,100.0
MIDDLE,직스,대천사의 지팡이 > 실체화 장비 > 공허의 지팡이,2,2,100.0
MIDDLE,직스,대천사의 지팡이 > 지평선의 초점 > 존야의 모래시계,1,1,100.0
MIDDLE,직스,루덴의 메아리 > 그림자불꽃 > 공허의 지팡이,2,2,100.0
MIDDLE,직스,루덴의 메아리 > 그림자불꽃 > 라바돈의 죽음모자,7,3,42.857142857142854
MIDDLE,직스,루덴의 메아리 > 그림자불꽃 > 모렐로노미콘,1,1,100.0
MIDDLE,직스,루덴의 메아리 > 그림자불꽃 > 밴시의 장막,1,1,100.0
MIDDLE,직스,루덴의 메아리 > 그림자불꽃 > 어둠불꽃 횃불,2,1,50.0
MIDDLE,직스,루덴의 메아리 > 그림자불꽃 > 존야의 모래시계,10,7,70.0
MIDDLE,직스,루덴의 메아리 > 그림자불꽃 > 지평선의 초점,3,2,66.66666666666666
MIDDLE,직스,루덴의 메아리 > 대천사의 지팡이 > 밴시의 장막,1,0,0.0
MIDDLE,직스,루덴의 메아리 > 대천사의 지팡이 > 지평선의 초점,3,1,33.33333333333333
MIDDLE,직스,루덴의 메아리 > 라바돈의 죽음모자 > 리안드리의 고통,1,1,100.0
MIDDLE,직스,루덴의 메아리 > 라바돈의 죽음모자 > 지평선의 초점,1,0,0.0
MIDDLE,직스,루덴의 메아리 > 무덤꽃 > 라바돈의 죽음모자,1,1,100.0
MIDDLE,직스,루덴의 메아리 > 어둠불꽃 횃불 > 라바돈의 죽음모자,1,1,100.0
MIDDLE,직스,루덴의 메아리 > 존야의 모래시계 > 그림자불꽃,1,0,0.0
MIDDLE,직스,루덴의 메아리 > 주문투척자의 신발 > 그림자불꽃,2,2,100.0
MIDDLE,직스,루덴의 메아리 > 주문투척자의 신발 > 어둠불꽃 횃불,1,1,100.0
MIDDLE,직스,루덴의 메아리 > 지평선의 초점 > 공허의 지팡이,2,0,0.0
MIDDLE,직스,루덴의 메아리 > 지평선의 초점 > 그림자불꽃,11,8,72.72727272727273
MIDDLE,직스,루덴의 메아리 > 지평선의 초점 > 라바돈의 죽음모자,2,1,50.0
MIDDLE,직스,루덴의 메아리 > 지평선의 초점 > 리안드리의 고통,1,1,100.0
MIDDLE,직스,루덴의 메아리 > 지평선의 초점 > 모렐로노미콘,2,1,50.0
MIDDLE,직스,루덴의 메아리 > 지평선의 초점 > 무덤꽃,1,1,100.0
MIDDLE,직스,루덴의 메아리 > 지평선의 초점 > 존야의 모래시계,3,2,66.66666666666666
MIDDLE,직스,루덴의 메아리 > 폭풍 쇄도 > 그림자불꽃,1,1,100.0
MIDDLE,직스,루덴의 메아리 > 폭풍 쇄도 > 무덤꽃,1,1,100.0
MIDDLE,직스,어둠불꽃 횃불 > 그림자불꽃 > 공허의 지팡이,1,0,0.0
MIDDLE,직스,어둠불꽃 횃불 > 그림자불꽃 > 무덤꽃,4,1,25.0
MIDDLE,직스,어둠불꽃 횃불 > 그림자불꽃 > 존야의 모래시계,2,1,50.0
MIDDLE,직스,어둠불꽃 횃불 > 루덴의 메아리 > 그림자불꽃,1,0,0.0
MIDDLE,직스,어둠불꽃 횃불 > 리안드리의 고통 > 존야의 모래시계,1,1,100.0
MIDDLE,직스,어둠불꽃 횃불 > 모렐로노미콘 > 라바돈의 죽음모자,1,1,100.0
MIDDLE,직스,어둠불꽃 횃불 > 밴시의 장막 > 라바돈의 죽음모자,1,0,0.0
MIDDLE,직스,어둠불꽃 횃불 > 지평선의 초점 > 그림자불꽃,3,3,100.0
MIDDLE,직스,어둠불꽃 횃불 > 지평선의 초점 > 라바돈의 죽음모자,2,1,50.0
MIDDLE,직스,어둠불꽃 횃불 > 지평선의 초점 > 리안드리의 고통,1,1,100.0
MIDDLE,직스,어둠불꽃 횃불 > 지평선의 초점 > 무덤꽃,1,1,100.0
MIDDLE,직스,영겁의 지팡이 > 대천사의 지팡이 > 리치베인,1,0,0.0
MIDDLE,진,기회 > 징수의 총 > 필멸자의 운명,1,1,100.0
MIDDLE,진,도미닉 경의 인사 > 유령 무희 > 무한의 대검,1,0,0.0
MIDDLE,진,요우무의 유령검 > 징수의 총 > 무한의 대검,1,1,100.0
MIDDLE,질리언,대천사의 지팡이 > 슈렐리아의 군가 > 지평선의 초점,4,2,50.0
MIDDLE,질리언,대천사의 지팡이 > 제국의 명령 > 밴들파이프,1,0,0.0
MIDDLE,질리언,대천사의 지팡이 > 지평선의 초점 > 루덴의 메아리,1,1,100.0
MIDDLE,질리언,밴들파이프 > 속삭이는 머리띠 > 헬리아의 메아리,1,1,100.0
MIDDLE,질리언,밴들파이프 > 제국의 명령 > 속삭이는 머리띠,1,0,0.0
MIDDLE,질리언,슈렐리아의 군가 > 대천사의 지팡이 > 존야의 모래시계,1,1,100.0
MIDDLE,질리언,슈렐리아의 군가 > 루덴의 메아리 > 우주의 추진력,1,0,0.0
MIDDLE,질리언,슈렐리아의 군가 > 제국의 명령 > 모렐로노미콘,1,0,0.0
MIDDLE,질리언,슈렐리아의 군가 > 제국의 명령 > 밴들파이프,5,3,60.0
MIDDLE,질리언,슈렐리아의 군가 > 제국의 명령 > 우주의 추진력,2,1,50.0
MIDDLE,질리언,슈렐리아의 군가 > 헬리아의 메아리 > 구원,1,1,100.0
MIDDLE,질리언,슈렐리아의 군가 > 헬리아의 메아리 > 미카엘의 축복,1,1,100.0
MIDDLE,질리언,슈렐리아의 군가 > 헬리아의 메아리 > 밴들파이프,2,2,100.0
MIDDLE,질리언,어둠불꽃 횃불 > 슈렐리아의 군가 > 밴들파이프,1,0,0.0
MIDDLE,질리언,어둠불꽃 횃불 > 우주의 추진력 > 무덤꽃,1,0,0.0
MIDDLE,질리언,어둠불꽃 횃불 > 제국의 명령 > 우주의 추진력,1,1,100.0
MIDDLE,질리언,영겁의 지팡이 > 대천사의 지팡이 > 모렐로노미콘,1,1,100.0
MIDDLE,질리언,영겁의 지팡이 > 슈렐리아의 군가 > 마법공학 로켓 벨트,1,1,100.0
MIDDLE,질리언,영겁의 지팡이 > 슈렐리아의 군가 > 우주의 추진력,1,1,100.0
MIDDLE,질리언,영겁의 지팡이 > 슈렐리아의 군가 > 제국의 명령,2,1,50.0
MIDDLE,질리언,영겁의 지팡이 > 슈렐리아의 군가 > 존야의 모래시계,1,0,0.0
MIDDLE,초가스,공허한 광휘 > 끝없는 절망 > 망자의 갑옷,1,0,0.0
MIDDLE,초가스,공허한 광휘 > 끝없는 절망 > 정령의 형상,1,1,100.0
MIDDLE,초가스,공허한 광휘 > 망자의 갑옷 > 심연의 가면,1,0,0.0
MIDDLE,초가스,균열 생성기 > 마법공학 로켓 벨트 > 란두인의 예언,1,1,100.0
MIDDLE,초가스,균열 생성기 > 마법공학 로켓 벨트 > 해신 작쇼,1,0,0.0
MIDDLE,초가스,마법공학 로켓 벨트 > 균열 생성기 > 끝없는 절망,1,0,0.0
MIDDLE,초가스,마법공학 로켓 벨트 > 균열 생성기 > 대자연의 힘,1,0,0.0
MIDDLE,초가스,마법공학 로켓 벨트 > 균열 생성기 > 란두인의 예언,1,1,100.0
MIDDLE,초가스,마법공학 로켓 벨트 > 균열 생성기 > 리안드리의 고통,1,1,100.0
MIDDLE,초가스,마법공학 로켓 벨트 > 균열 생성기 > 밴들파이프,1,1,100.0
MIDDLE,초가스,마법공학 로켓 벨트 > 그림자불꽃 > 균열 생성기,1,1,100.0
MIDDLE,초가스,마법공학 로켓 벨트 > 대자연의 힘 > 란두인의 예언,1,1,100.0
MIDDLE,초가스,마법공학 로켓 벨트 > 대자연의 힘 > 얼어붙은 심장,1,1,100.0
MIDDLE,초가스,마법공학 로켓 벨트 > 란두인의 예언 > 밴들파이프,1,0,0.0
MIDDLE,초가스,마법공학 로켓 벨트 > 루덴의 메아리 > 존야의 모래시계,1,1,100.0
MIDDLE,초가스,마법공학 로켓 벨트 > 마법공학 총검 > 라바돈의 죽음모자,1,0,0.0
MIDDLE,초가스,마법공학 로켓 벨트 > 슈렐리아의 군가 > 폭풍 쇄도,1,1,100.0
MIDDLE,초가스,마법공학 로켓 벨트 > 폭풍 쇄도 > 라바돈의 죽음모자,1,1,100.0
MIDDLE,초가스,밴들파이프 > 마법공학 로켓 벨트 > 주문투척자의 신발,1,0,0.0
MIDDLE,초가스,영겁의 지팡이 > 공허한 광휘 > 끝없는 절망,1,0,0.0
MIDDLE,초가스,영겁의 지팡이 > 균열 생성기 > 강철심장,3,1,33.33333333333333
MIDDLE,초가스,영겁의 지팡이 > 균열 생성기 > 대자연의 힘,1,1,100.0
MIDDLE,초가스,영겁의 지팡이 > 균열 생성기 > 워모그의 갑옷,1,0,0.0
MIDDLE,초가스,영겁의 지팡이 > 균열 생성기 > 원형질 안전벨트,1,0,0.0
MIDDLE,초가스,영겁의 지팡이 > 리안드리의 고통 > 균열 생성기,1,0,0.0
MIDDLE,카르마,대천사의 지팡이 > 악의 > 존야의 모래시계,1,1,100.0
MIDDLE,카르마,악의 > 대천사의 지팡이 > 라바돈의 죽음모자,1,0,0.0
MIDDLE,카르마,악의 > 대천사의 지팡이 > 모렐로노미콘,1,1,100.0
MIDDLE,카르마,악의 > 대천사의 지팡이 > 우주의 추진력,1,1,100.0
MIDDLE,카르마,악의 > 모렐로노미콘 > 우주의 추진력,1,1,100.0
MIDDLE,카르마,악의 > 어둠불꽃 횃불 > 우주의 추진력,1,0,0.0
MIDDLE,카르마,악의 > 어둠불꽃 횃불 > 지평선의 초점,1,0,0.0
MIDDLE,카르마,악의 > 우주의 추진력 > 모렐로노미콘,1,1,100.0
MIDDLE,카르마,악의 > 우주의 추진력 > 지평선의 초점,1,1,100.0
MIDDLE,카르마,악의 > 월석 재생기 > 구원,4,2,50.0
MIDDLE,카르마,악의 > 월석 재생기 > 월석 재생기,1,1,100.0
MIDDLE,카르마,악의 > 월석 재생기 > 제국의 명령,1,0,0.0
MIDDLE,카르마,악의 > 월석 재생기 > 헬리아의 메아리,1,1,100.0
MIDDLE,카르마,악의 > 지평선의 초점 > 공허의 지팡이,1,0,0.0
MIDDLE,카르마,악의 > 지평선의 초점 > 라바돈의 죽음모자,4,1,25.0
MIDDLE,카르마,악의 > 지평선의 초점 > 리안드리의 고통,1,0,0.0
MIDDLE,카르마,악의 > 지평선의 초점 > 모렐로노미콘,2,0,0.0
MIDDLE,카르마,악의 > 지평선의 초점 > 무덤꽃,3,2,66.66666666666666
MIDDLE,카르마,악의 > 지평선의 초점 > 우주의 추진력,4,2,50.0
MIDDLE,카르마,악의 > 지평선의 초점 > 월석 재생기,3,1,33.33333333333333
MIDDLE,카르마,악의 > 지평선의 초점 > 존야의 모래시계,1,1,100.0
MIDDLE,카르마,악의 > 지평선의 초점 > 헬리아의 메아리,2,2,100.0
MIDDLE,카르마,악의 > 핏빛 명석함 > 제국의 명령,1,0,0.0
MIDDLE,카르마,혹한의 손길 > 대천사의 지팡이 > 얼어붙은 심장,6,4,66.66666666666666
MIDDLE,카르마,혹한의 손길 > 대천사의 지팡이 > 존야의 모래시계,1,0,0.0
MIDDLE,카르마,혹한의 손길 > 밴들파이프 > 밴들파이프,1,0,0.0
MIDDLE,카밀,삼위일체 > 건메탈 군화 > 발걸음 분쇄기,1,1,100.0
MIDDLE,카밀,삼위일체 > 굶주린 히드라 > 사슬끈 분쇄자,1,1,100.0
MIDDLE,카밀,삼위일체 > 굶주린 히드라 > 쇼진의 창,2,1,50.0
MIDDLE,카밀,삼위일체 > 굶주린 히드라 > 수호 천사,1,1,100.0
MIDDLE,카밀,삼위일체 > 굶주린 히드라 > 스테락의 도전,3,3,100.0
MIDDLE,카밀,삼위일체 > 굶주린 히드라 > 죽음의 무도,1,0,0.0
MIDDLE,카사딘,대천사의 지팡이 > 실체화 장비 > 존야의 모래시계,2,0,0.0
MIDDLE,카사딘,대천사의 지팡이 > 실체화 장비 > 혹한의 손길,5,4,80.0
MIDDLE,카사딘,대천사의 지팡이 > 혹한의 손길 > 균열 생성기,2,2,100.0
MIDDLE,카사딘,대천사의 지팡이 > 혹한의 손길 > 실체화 장비,1,1,100.0
MIDDLE,카사딘,대천사의 지팡이 > 혹한의 손길 > 악의,1,0,0.0
MIDDLE,카사딘,대천사의 지팡이 > 혹한의 손길 > 존야의 모래시계,1,1,100.0
MIDDLE,카사딘,마나무네 > 대천사의 지팡이 > 얼어붙은 심장,1,0,0.0
MIDDLE,카사딘,악의 > 대천사의 지팡이 > 공허의 지팡이,1,1,100.0
MIDDLE,카사딘,악의 > 대천사의 지팡이 > 그림자불꽃,3,2,66.66666666666666
MIDDLE,카사딘,악의 > 대천사의 지팡이 > 밴시의 장막,1,1,100.0
MIDDLE,카사딘,악의 > 대천사의 지팡이 > 실체화 장비,3,2,66.66666666666666
MIDDLE,카사딘,악의 > 대천사의 지팡이 > 얼어붙은 심장,4,3,75.0
MIDDLE,카사딘,악의 > 대천사의 지팡이 > 존야의 모래시계,56,42,75.0
MIDDLE,카사딘,악의 > 영겁의 지팡이 > 대천사의 지팡이,1,0,0.0
MIDDLE,카사딘,얼어붙은 심장 > 악의 > 대천사의 지팡이,2,0,0.0
MIDDLE,카사딘,얼어붙은 심장 > 영겁의 지팡이 > 대천사의 지팡이,1,1,100.0
MIDDLE,카사딘,영겁의 지팡이 > 대천사의 지팡이 > 그림자불꽃,1,0,0.0
MIDDLE,카사딘,영겁의 지팡이 > 대천사의 지팡이 > 대천사의 지팡이,3,2,66.66666666666666
MIDDLE,카사딘,영겁의 지팡이 > 대천사의 지팡이 > 라바돈의 죽음모자,2,1,50.0
MIDDLE,카사딘,영겁의 지팡이 > 대천사의 지팡이 > 마나무네,1,1,100.0
MIDDLE,카사딘,영겁의 지팡이 > 대천사의 지팡이 > 실체화 장비,18,13,72.22222222222221
MIDDLE,카사딘,영겁의 지팡이 > 대천사의 지팡이 > 심연의 가면,1,1,100.0
MIDDLE,카사딘,영겁의 지팡이 > 대천사의 지팡이 > 악의,107,57,53.271028037383175
MIDDLE,카사딘,영겁의 지팡이 > 대천사의 지팡이 > 얼어붙은 심장,1,1,100.0
MIDDLE,카사딘,영겁의 지팡이 > 대천사의 지팡이 > 존야의 모래시계,16,12,75.0
MIDDLE,카사딘,영겁의 지팡이 > 대천사의 지팡이 > 주문투척자의 신발,2,2,100.0
MIDDLE,카사딘,영겁의 지팡이 > 대천사의 지팡이 > 혹한의 손길,2,1,50.0
MIDDLE,카사딘,영겁의 지팡이 > 마나무네 > 대천사의 지팡이,1,0,0.0
MIDDLE,카사딘,영겁의 지팡이 > 마나무네 > 악의,1,1,100.0
MIDDLE,카사딘,영겁의 지팡이 > 마나무네 > 얼어붙은 심장,6,4,66.66666666666666
MIDDLE,카사딘,영겁의 지팡이 > 사슬끈 분쇄자 > 대천사의 지팡이,1,1,100.0
MIDDLE,카사딘,영겁의 지팡이 > 실체화 장비 > 대천사의 지팡이,1,0,0.0
MIDDLE,카사딘,영겁의 지팡이 > 악의 > 대천사의 지팡이,30,18,60.0
MIDDLE,카사딘,영겁의 지팡이 > 악의 > 실체화 장비,1,0,0.0
MIDDLE,카사딘,영겁의 지팡이 > 악의 > 심연의 가면,1,0,0.0
MIDDLE,카사딘,영겁의 지팡이 > 악의 > 악의,1,0,0.0
MIDDLE,카사딘,영겁의 지팡이 > 악의 > 주문투척자의 신발,1,0,0.0
MIDDLE,카사딘,영겁의 지팡이 > 영겁의 지팡이 > 영겁의 지팡이,1,0,0.0
MIDDLE,카사딘,영겁의 지팡이 > 주문투척자의 신발 > 대천사의 지팡이,4,4,100.0
MIDDLE,카사딘,혹한의 손길 > 대천사의 지팡이 > 실체화 장비,1,1,100.0
MIDDLE,카서스,어둠불꽃 횃불 > 그림자불꽃 > 공허의 지팡이,1,0,0.0
MIDDLE,카서스,어둠불꽃 횃불 > 그림자불꽃 > 리안드리의 고통,1,1,100.0
MIDDLE,카서스,어둠불꽃 횃불 > 리안드리의 고통 > 공허의 지팡이,3,0,0.0
MIDDLE,카서스,어둠불꽃 횃불 > 리안드리의 고통 > 무덤꽃,1,1,100.0
MIDDLE,카서스,어둠불꽃 횃불 > 리안드리의 고통 > 존야의 모래시계,7,4,57.14285714285714
MIDDLE,카서스,어둠불꽃 횃불 > 리안드리의 고통 > 핏빛 저주,2,1,50.0
MIDDLE,카서스,어둠불꽃 횃불 > 존야의 모래시계 > 공허의 지팡이,1,1,100.0
MIDDLE,카서스,어둠불꽃 횃불 > 존야의 모래시계 > 그림자불꽃,6,1,16.666666666666664
MIDDLE,카시오페아,대천사의 지팡이 > 균열 생성기 > 슈렐리아의 군가,1,1,100.0
MIDDLE,카시오페아,대천사의 지팡이 > 대천사의 지팡이 > 라일라이의 수정홀,1,1,100.0
MIDDLE,카시오페아,대천사의 지팡이 > 라일라이의 수정홀 > 공허의 지팡이,1,1,100.0
MIDDLE,카시오페아,대천사의 지팡이 > 라일라이의 수정홀 > 라바돈의 죽음모자,7,5,71.42857142857143
MIDDLE,카시오페아,대천사의 지팡이 > 라일라이의 수정홀 > 리안드리의 고통,6,4,66.66666666666666
MIDDLE,카시오페아,대천사의 지팡이 > 라일라이의 수정홀 > 마법공학 로켓 벨트,5,3,60.0
MIDDLE,카시오페아,대천사의 지팡이 > 라일라이의 수정홀 > 무덤꽃,3,2,66.66666666666666
MIDDLE,카시오페아,대천사의 지팡이 > 라일라이의 수정홀 > 밴시의 장막,9,4,44.44444444444444
MIDDLE,카시오페아,대천사의 지팡이 > 라일라이의 수정홀 > 슈렐리아의 군가,1,1,100.0
MIDDLE,카시오페아,대천사의 지팡이 > 라일라이의 수정홀 > 실체화 장비,3,2,66.66666666666666
MIDDLE,카시오페아,대천사의 지팡이 > 라일라이의 수정홀 > 영겁의 지팡이,1,1,100.0
MIDDLE,카시오페아,대천사의 지팡이 > 라일라이의 수정홀 > 우주의 추진력,14,8,57.14285714285714
MIDDLE,카시오페아,대천사의 지팡이 > 라일라이의 수정홀 > 존야의 모래시계,13,5,38.46153846153847
MIDDLE,카시오페아,대천사의 지팡이 > 라일라이의 수정홀 > 핏빛 저주,18,8,44.44444444444444
MIDDLE,카시오페아,대천사의 지팡이 > 리안드리의 고통 > 라일라이의 수정홀,1,0,0.0
MIDDLE,카시오페아,대천사의 지팡이 > 리안드리의 고통 > 슈렐리아의 군가,1,1,100.0
MIDDLE,카시오페아,대천사의 지팡이 > 리안드리의 고통 > 실체화 장비,3,1,33.33333333333333
MIDDLE,카시오페아,대천사의 지팡이 > 사슬끈 분쇄자 > 우주의 추진력,1,1,100.0
MIDDLE,카시오페아,대천사의 지팡이 > 실체화 장비 > 라일라이의 수정홀,1,1,100.0
MIDDLE,카시오페아,대천사의 지팡이 > 영겁의 지팡이 > 공허의 지팡이,1,1,100.0
MIDDLE,카시오페아,대천사의 지팡이 > 영겁의 지팡이 > 라바돈의 죽음모자,1,0,0.0
MIDDLE,카시오페아,대천사의 지팡이 > 영겁의 지팡이 > 라일라이의 수정홀,11,7,63.63636363636363
MIDDLE,카시오페아,대천사의 지팡이 > 영겁의 지팡이 > 리안드리의 고통,1,0,0.0
MIDDLE,카시오페아,대천사의 지팡이 > 영겁의 지팡이 > 슈렐리아의 군가,1,0,0.0
MIDDLE,카시오페아,대천사의 지팡이 > 영겁의 지팡이 > 실체화 장비,1,0,0.0
MIDDLE,카시오페아,대천사의 지팡이 > 영겁의 지팡이 > 우주의 추진력,2,1,50.0
MIDDLE,카시오페아,대천사의 지팡이 > 우주의 추진력 > 그림자불꽃,3,3,100.0
