position,champion,build_path,total_games,win_count,win_rate
BOTTOM,루시안,무한의 대검 ➜ 나보리 명멸검 ➜ 절정의 화살,10,3,30.0
BOTTOM,루시안,무한의 대검 ➜ 나보리 명멸검 ➜ 정수 약탈자,125,56,44.8
BOTTOM,루시안,무한의 대검 ➜ 나보리 명멸검 ➜ 최후의 속삭임,10,3,30.0
BOTTOM,루시안,무한의 대검 ➜ 나보리 명멸검 ➜ 칠흑의 양날 도끼,6,3,50.0
BOTTOM,루시안,무한의 대검 ➜ 나보리 명멸검 ➜ 필멸자의 운명,9,8,88.89
BOTTOM,루시안,무한의 대검 ➜ 단검 ➜ 정수 약탈자,5,2,40.0
BOTTOM,루시안,무한의 대검 ➜ 도미닉 경의 인사 ➜ 나보리 명멸검,18,9,50.0
BOTTOM,루시안,무한의 대검 ➜ 도미닉 경의 인사 ➜ 정수 약탈자,32,19,59.38
BOTTOM,루시안,무한의 대검 ➜ 롱소드 ➜ 나보리 명멸검,17,8,47.06
BOTTOM,루시안,무한의 대검 ➜ 롱소드 ➜ 정수 약탈자,14,8,57.14
BOTTOM,루시안,무한의 대검 ➜ 민첩성의 망토 ➜ 나보리 명멸검,6,5,83.33
BOTTOM,루시안,무한의 대검 ➜ 민첩성의 망토 ➜ 정수 약탈자,8,4,50.0
BOTTOM,루시안,무한의 대검 ➜ 열정의 검 ➜ 단검,5,2,40.0
BOTTOM,루시안,무한의 대검 ➜ 열정의 검 ➜ 정수 약탈자,6,3,50.0
BOTTOM,루시안,무한의 대검 ➜ 절정의 화살 ➜ 나보리 명멸검,8,3,37.5
BOTTOM,루시안,무한의 대검 ➜ 절정의 화살 ➜ 정수 약탈자,13,7,53.85
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 고속 연사포,18,6,33.33
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 나보리 명멸검,275,141,51.27
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 단검,15,6,40.0
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 도미닉 경의 인사,27,13,48.15
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 롱소드,10,2,20.0
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 민첩성의 망토,11,4,36.36
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 불멸의 철갑궁,5,5,100.0
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 수호 천사,5,2,40.0
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 열정의 검,9,5,55.56
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 절정의 화살,7,5,71.43
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 징수의 총,5,4,80.0
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 최후의 속삭임,12,5,41.67
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 칠흑의 양날 도끼,7,5,71.43
BOTTOM,루시안,무한의 대검 ➜ 정수 약탈자 ➜ 필멸자의 운명,11,6,54.55
BOTTOM,루시안,무한의 대검 ➜ 최후의 속삭임 ➜ 나보리 명멸검,8,2,25.0
BOTTOM,루시안,무한의 대검 ➜ 최후의 속삭임 ➜ 정수 약탈자,11,2,18.18
BOTTOM,루시안,무한의 대검 ➜ 칠흑의 양날 도끼 ➜ 나보리 명멸검,9,2,22.22
BOTTOM,루시안,무한의 대검 ➜ 칠흑의 양날 도끼 ➜ 정수 약탈자,5,5,100.0
BOTTOM,루시안,무한의 대검 ➜ 피바라기 ➜ 정수 약탈자,6,2,33.33
BOTTOM,루시안,무한의 대검 ➜ 필멸자의 운명 ➜ 나보리 명멸검,10,7,70.0
BOTTOM,루시안,무한의 대검 ➜ 필멸자의 운명 ➜ 정수 약탈자,11,7,63.64
BOTTOM,루시안,민첩성의 망토 ➜ B.F. 대검 ➜ 정수 약탈자,7,3,42.86
BOTTOM,루시안,민첩성의 망토 ➜ 곡괭이 ➜ B.F. 대검,6,3,50.0
BOTTOM,루시안,민첩성의 망토 ➜ 곡괭이 ➜ 나보리 명멸검,5,2,40.0
BOTTOM,루시안,민첩성의 망토 ➜ 곡괭이 ➜ 정수 약탈자,5,1,20.0
BOTTOM,루시안,민첩성의 망토 ➜ 나보리 명멸검 ➜ B.F. 대검,5,3,60.0
BOTTOM,루시안,민첩성의 망토 ➜ 나보리 명멸검 ➜ 정수 약탈자,21,12,57.14
BOTTOM,루시안,민첩성의 망토 ➜ 무한의 대검 ➜ 정수 약탈자,6,1,16.67
BOTTOM,루시안,민첩성의 망토 ➜ 정수 약탈자 ➜ B.F. 대검,5,1,20.0
BOTTOM,루시안,민첩성의 망토 ➜ 정수 약탈자 ➜ 나보리 명멸검,24,9,37.5
BOTTOM,루시안,민첩성의 망토 ➜ 정수 약탈자 ➜ 단검,5,1,20.0
BOTTOM,루시안,불멸의 철갑궁 ➜ 나보리 명멸검 ➜ 정수 약탈자,6,5,83.33
BOTTOM,루시안,불멸의 철갑궁 ➜ 무한의 대검 ➜ 나보리 명멸검,5,4,80.0
BOTTOM,루시안,불멸의 철갑궁 ➜ 정수 약탈자 ➜ 나보리 명멸검,7,5,71.43
BOTTOM,루시안,수은 장식띠 ➜ 나보리 명멸검 ➜ 무한의 대검,5,3,60.0
BOTTOM,루시안,수은 장식띠 ➜ 무한의 대검 ➜ 나보리 명멸검,5,5,100.0
BOTTOM,루시안,수은 장식띠 ➜ 무한의 대검 ➜ 도미닉 경의 인사,5,3,60.0
BOTTOM,루시안,수호 천사 ➜ 나보리 명멸검 ➜ 정수 약탈자,7,6,85.71
BOTTOM,루시안,수호 천사 ➜ 무한의 대검 ➜ 정수 약탈자,5,4,80.0
BOTTOM,루시안,수호 천사 ➜ 정수 약탈자 ➜ 나보리 명멸검,12,8,66.67
BOTTOM,루시안,수호 천사 ➜ 정수 약탈자 ➜ 도미닉 경의 인사,5,4,80.0
BOTTOM,루시안,수호 천사 ➜ 정수 약탈자 ➜ 무한의 대검,10,8,80.0
BOTTOM,루시안,열정의 검 ➜ 단검 ➜ 단검,15,6,40.0
BOTTOM,루시안,열정의 검 ➜ 단검 ➜ 정수 약탈자,19,9,47.37
BOTTOM,루시안,열정의 검 ➜ 정수 약탈자 ➜ 단검,30,7,23.33
BOTTOM,루시안,절정의 화살 ➜ 롱소드 ➜ 정수 약탈자,6,4,66.67
BOTTOM,루시안,절정의 화살 ➜ 무한의 대검 ➜ 나보리 명멸검,9,5,55.56
BOTTOM,루시안,절정의 화살 ➜ 무한의 대검 ➜ 정수 약탈자,5,4,80.0
BOTTOM,루시안,절정의 화살 ➜ 정수 약탈자 ➜ 무한의 대검,6,3,50.0
BOTTOM,루시안,정수 약탈자 ➜ B.F. 대검 ➜ 곡괭이,19,8,42.11
BOTTOM,루시안,정수 약탈자 ➜ B.F. 대검 ➜ 나보리 명멸검,40,20,50.0
BOTTOM,루시안,정수 약탈자 ➜ B.F. 대검 ➜ 민첩성의 망토,15,7,46.67
BOTTOM,루시안,정수 약탈자 ➜ 고속 연사포 ➜ 곡괭이,5,3,60.0
BOTTOM,루시안,정수 약탈자 ➜ 고속 연사포 ➜ 무한의 대검,31,18,58.06
BOTTOM,루시안,정수 약탈자 ➜ 고속 연사포 ➜ 민첩성의 망토,8,3,37.5
BOTTOM,루시안,정수 약탈자 ➜ 곡괭이 ➜ B.F. 대검,9,3,33.33
BOTTOM,루시안,정수 약탈자 ➜ 곡괭이 ➜ 나보리 명멸검,19,9,47.37
BOTTOM,루시안,정수 약탈자 ➜ 곡괭이 ➜ 민첩성의 망토,11,2,18.18
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ B.F. 대검,171,92,53.8
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 곡괭이,153,57,37.25
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 도미닉 경의 인사,97,47,48.45
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 롱소드,49,15,30.61
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 루비 수정,5,2,40.0
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 무한의 대검,664,356,53.61
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 민첩성의 망토,141,52,36.88
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 불멸의 철갑궁,6,3,50.0
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 수은 장식띠,6,6,100.0
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 절정의 화살,24,7,29.17
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 주문포식자,7,6,85.71
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 징수의 총,7,2,28.57
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 처형인의 대검,16,2,12.5
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 천 갑옷,14,8,57.14
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 최후의 속삭임,41,9,21.95
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 칠흑의 양날 도끼,71,36,50.7
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 탐식의 망치,25,18,72.0
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 피바라기,9,5,55.56
BOTTOM,루시안,정수 약탈자 ➜ 나보리 명멸검 ➜ 필멸자의 운명,46,22,47.83
BOTTOM,루시안,정수 약탈자 ➜ 단검 ➜ 단검,66,8,12.12
BOTTOM,루시안,정수 약탈자 ➜ 단검 ➜ 민첩성의 망토,14,0,0.0
BOTTOM,루시안,정수 약탈자 ➜ 단검 ➜ 열정의 검,17,5,29.41
BOTTOM,루시안,정수 약탈자 ➜ 도미닉 경의 인사 ➜ 나보리 명멸검,21,12,57.14
BOTTOM,루시안,정수 약탈자 ➜ 도미닉 경의 인사 ➜ 무한의 대검,13,4,30.77
BOTTOM,루시안,정수 약탈자 ➜ 롱소드 ➜ 나보리 명멸검,9,6,66.67
BOTTOM,루시안,정수 약탈자 ➜ 롱소드 ➜ 무한의 대검,5,2,40.0
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ B.F. 대검,6,4,66.67
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 고속 연사포,14,7,50.0
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 나보리 명멸검,236,118,50.0
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 단검,28,17,60.71
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 도미닉 경의 인사,24,11,45.83
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 롱소드,10,5,50.0
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 맬모셔스의 아귀,5,2,40.0
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 민첩성의 망토,13,11,84.62
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 불멸의 철갑궁,5,3,60.0
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 수호 천사,5,3,60.0
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 열정의 검,19,7,36.84
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 절정의 화살,12,4,33.33
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 징수의 총,6,3,50.0
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 최후의 속삭임,11,5,45.45
BOTTOM,루시안,정수 약탈자 ➜ 무한의 대검 ➜ 필멸자의 운명,17,11,64.71
BOTTOM,루시안,정수 약탈자 ➜ 민첩성의 망토 ➜ B.F. 대검,6,1,16.67
BOTTOM,루시안,정수 약탈자 ➜ 민첩성의 망토 ➜ 곡괭이,8,3,37.5
BOTTOM,루시안,정수 약탈자 ➜ 민첩성의 망토 ➜ 나보리 명멸검,19,11,57.89
BOTTOM,루시안,정수 약탈자 ➜ 민첩성의 망토 ➜ 단검,24,6,25.0
BOTTOM,루시안,정수 약탈자 ➜ 수호 천사 ➜ 나보리 명멸검,9,4,44.44
BOTTOM,루시안,정수 약탈자 ➜ 열정의 검 ➜ 단검,183,55,30.05
BOTTOM,루시안,정수 약탈자 ➜ 절정의 화살 ➜ 나보리 명멸검,6,4,66.67
BOTTOM,루시안,정수 약탈자 ➜ 징수의 총 ➜ 곡괭이,5,2,40.0
BOTTOM,루시안,정수 약탈자 ➜ 징수의 총 ➜ 나보리 명멸검,12,3,25.0
BOTTOM,루시안,정수 약탈자 ➜ 징수의 총 ➜ 무한의 대검,12,9,75.0
BOTTOM,루시안,정수 약탈자 ➜ 최후의 속삭임 ➜ 나보리 명멸검,10,5,50.0
BOTTOM,루시안,정수 약탈자 ➜ 최후의 속삭임 ➜ 무한의 대검,9,6,66.67
BOTTOM,루시안,정수 약탈자 ➜ 칠흑의 양날 도끼 ➜ 나보리 명멸검,14,8,57.14
BOTTOM,루시안,정수 약탈자 ➜ 칠흑의 양날 도끼 ➜ 무한의 대검,5,4,80.0
BOTTOM,루시안,정수 약탈자 ➜ 필멸자의 운명 ➜ 나보리 명멸검,13,8,61.54
BOTTOM,루시안,정수 약탈자 ➜ 필멸자의 운명 ➜ 무한의 대검,5,4,80.0
BOTTOM,루시안,정수 약탈자 ➜ 헤르메스의 시미터 ➜ 나보리 명멸검,5,2,40.0
BOTTOM,루시안,징수의 총 ➜ 나보리 명멸검 ➜ 무한의 대검,6,5,83.33
BOTTOM,루시안,징수의 총 ➜ 무한의 대검 ➜ 도미닉 경의 인사,7,3,42.86
BOTTOM,루시안,징수의 총 ➜ 무한의 대검 ➜ 정수 약탈자,5,3,60.0
BOTTOM,루시안,징수의 총 ➜ 정수 약탈자 ➜ 곡괭이,6,2,33.33
BOTTOM,루시안,징수의 총 ➜ 정수 약탈자 ➜ 나보리 명멸검,7,6,85.71
BOTTOM,루시안,징수의 총 ➜ 정수 약탈자 ➜ 무한의 대검,16,11,68.75
BOTTOM,루시안,최후의 속삭임 ➜ 나보리 명멸검 ➜ 무한의 대검,7,6,85.71
BOTTOM,루시안,최후의 속삭임 ➜ 나보리 명멸검 ➜ 정수 약탈자,10,3,30.0
BOTTOM,루시안,최후의 속삭임 ➜ 무한의 대검 ➜ 나보리 명멸검,8,4,50.0
BOTTOM,루시안,최후의 속삭임 ➜ 무한의 대검 ➜ 정수 약탈자,6,5,83.33
BOTTOM,루시안,최후의 속삭임 ➜ 민첩성의 망토 ➜ 정수 약탈자,6,3,50.0
BOTTOM,루시안,최후의 속삭임 ➜ 절정의 화살 ➜ 무한의 대검,5,3,60.0
BOTTOM,루시안,최후의 속삭임 ➜ 정수 약탈자 ➜ 나보리 명멸검,18,8,44.44
BOTTOM,루시안,최후의 속삭임 ➜ 정수 약탈자 ➜ 무한의 대검,11,6,54.55
BOTTOM,루시안,칠흑의 양날 도끼 ➜ 나보리 명멸검 ➜ 정수 약탈자,15,6,40.0
BOTTOM,루시안,칠흑의 양날 도끼 ➜ 무한의 대검 ➜ 정수 약탈자,7,4,57.14
BOTTOM,루시안,칠흑의 양날 도끼 ➜ 정수 약탈자 ➜ 나보리 명멸검,27,12,44.44
BOTTOM,루시안,칠흑의 양날 도끼 ➜ 정수 약탈자 ➜ 무한의 대검,6,3,50.0
BOTTOM,루시안,탐식의 망치 ➜ 나보리 명멸검 ➜ 정수 약탈자,5,1,20.0
BOTTOM,루시안,폭풍갈퀴 ➜ 고속 연사포 ➜ 무한의 대검,5,1,20.0
BOTTOM,루시안,피바라기 ➜ 나보리 명멸검 ➜ 정수 약탈자,5,3,60.0
BOTTOM,루시안,피바라기 ➜ 정수 약탈자 ➜ 나보리 명멸검,20,12,60.0
BOTTOM,루시안,필멸자의 운명 ➜ 나보리 명멸검 ➜ 정수 약탈자,14,9,64.29
BOTTOM,루시안,필멸자의 운명 ➜ 무한의 대검 ➜ 나보리 명멸검,8,4,50.0
BOTTOM,루시안,필멸자의 운명 ➜ 무한의 대검 ➜ 정수 약탈자,11,8,72.73
BOTTOM,루시안,필멸자의 운명 ➜ 정수 약탈자 ➜ 나보리 명멸검,18,6,33.33
BOTTOM,루시안,필멸자의 운명 ➜ 정수 약탈자 ➜ 무한의 대검,8,6,75.0
BOTTOM,루시안,헤르메스의 시미터 ➜ 정수 약탈자 ➜ 나보리 명멸검,5,5,100.0
BOTTOM,루시안,흡혈의 낫 ➜ 정수 약탈자 ➜ 무한의 대검,5,3,60.0
BOTTOM,멜,어둠불꽃 횃불 ➜ 지평선의 초점 ➜ 쓸데없이 큰 지팡이,5,3,60.0
BOTTOM,멜,어둠불꽃 횃불 ➜ 지평선의 초점 ➜ 증폭의 고서,5,2,40.0
BOTTOM,미스 포츈,B.F. 대검 ➜ 민첩성의 망토 ➜ 징수의 총,5,4,80.0
BOTTOM,미스 포츈,B.F. 대검 ➜ 요우무의 유령검 ➜ 징수의 총,6,5,83.33
BOTTOM,미스 포츈,B.F. 대검 ➜ 징수의 총 ➜ 민첩성의 망토,6,3,50.0
BOTTOM,미스 포츈,B.F. 대검 ➜ 징수의 총 ➜ 피바라기,8,5,62.5
BOTTOM,미스 포츈,B.F. 대검 ➜ 피바라기 ➜ 징수의 총,12,6,50.0
BOTTOM,미스 포츈,곡괭이 ➜ 피바라기 ➜ 롱소드,7,4,57.14
BOTTOM,미스 포츈,곡괭이 ➜ 피바라기 ➜ 징수의 총,10,7,70.0
